Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),THERMAL ZONE 1:Zone Outdoor Air Wind Speed [m/s](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),UPW:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](Hourly),UPW:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](Hourly),DOWNW:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](Hourly),DOWNW:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](Hourly) 
 08/13  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897966072,0.720437853588033,0.0 
 08/13  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979566764,0.7204378535777738,0.0 
 08/13  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049642327145,0.7204379261965365,0.0 
 08/13  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056157377425,0.7204386399967203,0.0 
 08/13  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204061247267289,0.7204391975989258,0.0 
 08/13  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204068324637861,0.7204399727969543,0.0 
 08/13  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720409705338191,0.720443118353442,0.0 
 08/13  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204110593381388,0.7204446003602657,0.0 
 08/13  16:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204098301987177,0.720443255116724,0.0 
 08/13  17:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204086057361784,0.7204419146695703,0.0 
 08/13  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.72040767356911,0.7204408939753341,0.0 
 08/13  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204069738527245,0.7204401276760506,0.0 
 08/13  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204064497707767,0.7204395536500755,0.0 
 08/13  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204060576364643,0.7204391241044807,0.0 
 08/13  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204057644043921,0.720438802873603,0.0 
 08/13  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204055452164232,0.7204385627437685,0.0 
 08/13  24:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204053814188464,0.7204383832891712,0.0 
 08/14  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204052590361672,0.7204382492041855,0.0 
 08/14  02:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204051676113522,0.7204381490349973,0.0 
 08/14  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050993205445,0.7204380742111923,0.0 
 08/14  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050483138064,0.7204380183243334,0.0 
 08/14  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050102226466,0.7204379765882397,0.0 
 08/14  06:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049817761377,0.7204379454194755,0.0 
 08/14  07:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049605325786,0.720437922142915,0.0 
 08/14  08:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049446713454,0.7204379047636432,0.0 
 08/14  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049328285057,0.7204378917872859,0.0 
 08/14  10:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049239843053,0.7204378820966647,0.0 
 08/14  11:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049173812245,0.7204378748615744,0.0 
 08/14  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404912452239,0.7204378694607884,0.0 
 08/14  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049087716005,0.7204378654279086,0.0 
 08/14  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049060232879,0.720437862416566,0.0 
 08/14  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049039733866,0.7204378601703737,0.0 
 08/14  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049024411893,0.7204378584915813,0.0 
 08/14  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049012989735,0.7204378572399778,0.0 
 08/14  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049004458235,0.7204378563051336,0.0 
 08/14  19:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404899808441,0.7204378556067427,0.0 
 08/14  20:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048993305022,0.7204378550831638,0.0 
 08/14  21:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404898976364,0.7204378546950617,0.0 
 08/14  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048987113256,0.7204378544046572,0.0 
 08/14  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048985143268,0.7204378541887663,0.0 
 08/14  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048983653631,0.7204378540256015,0.0 
 08/15  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048982563256,0.7204378539060725,0.0 
 08/15  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049644549265,0.7204379264400583,0.0 
 08/15  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720406473624414,0.7204395796267421,0.0 
 08/15  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204166628621799,0.7204507261832468,0.0 
 08/15  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204385960421108,0.7204746469222876,0.0 
 08/15  06:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204500968029376,0.7204871553648754,0.0 
 08/15  07:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204450424396888,0.7204816628454688,0.0 
 08/15  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204371017687551,0.7204730243316604,0.0 
 08/15  09:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204347469617208,0.7204704604434015,0.0 
 08/15  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204341988281241,0.7204698633187782,0.0 
 08/15  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204292144879622,0.7204644310171,0.0 
 08/15  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204232734575826,0.7204579495680474,0.0 
 08/15  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204186000496189,0.7204528457446836,0.0 
 08/15  14:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204151122812273,0.7204490336214926,0.0 
 08/15  15:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204125473711452,0.7204462284424765,0.0 
 08/15  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204106160242886,0.7204441151950526,0.0 
 08/15  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204091703710196,0.7204425328300577,0.0 
 08/15  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204080895942912,0.7204413495346852,0.0 
 08/15  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204073481751726,0.7204405376345376,0.0 
 08/15  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204074624310116,0.7204406627592771,0.0 
 08/15  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204085132240228,0.7204418133545424,0.0 
 08/15  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204126777715684,0.7204463708237775,0.0 
 08/15  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204173197372049,0.7204514467289617,0.0 
 08/15  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204179492857309,0.7204521347880352,0.0 
 08/16  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204169665696987,0.7204510607955408,0.0 
 08/16  02:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204152504528721,0.7204491847189086,0.0 
 08/16  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204127925804973,0.7204464966882762,0.0 
 08/16  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204108184776824,0.7204443367560809,0.0 
 08/16  05:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204093259941953,0.7204427031931165,0.0 
 08/16  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204082079169202,0.7204414790940978,0.0 
 08/16  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204073713907966,0.7204405630564565,0.0 
 08/16  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204067458943495,0.7204398780014466,0.0 
 08/16  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204062783693163,0.7204393659005505,0.0 
 08/16  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204059290093788,0.7204389831981021,0.0 
 08/16  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056679968374,0.7204386972563265,0.0 
 08/16  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204054730165309,0.7204384836432364,0.0 
 08/16  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204053273797593,0.72043832408328,0.0 
 08/16  14:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204052186090132,0.7204382049105668,0.0 
 08/16  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204051373773224,0.7204381159087768,0.0 
 08/16  16:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204050767158928,0.7204380494438812,0.0 
 08/16  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050314175463,0.7204379998113125,0.0 
 08/16  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049975939698,0.7204379627511476,0.0 
 08/16  19:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049723402665,0.7204379350806452,0.0 
 08/16  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049534838385,0.7204379144196064,0.0 
 08/16  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049394063458,0.7204378989947621,0.0 
 08/16  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404928895728,0.72043788747814,0.0 
 08/16  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049210483864,0.7204378788796987,0.0 
 08/16  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049151888027,0.7204378724593212,0.0 
 08/17  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049108157081,0.7204378676675893,0.0 
 08/17  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049075490381,0.7204378640882844,0.0 
 08/17  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049051121132,0.7204378614180964,0.0 
 08/17  04:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049032920347,0.7204378594237951,0.0 
 08/17  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049019334272,0.7204378579351366,0.0 
 08/17  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049009184095,0.7204378568230038,0.0 
 08/17  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049001602148,0.7204378559922908,0.0 
 08/17  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048995949649,0.7204378553729104,0.0 
 08/17  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048991739699,0.7204378549116014,0.0 
 08/17  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048988590991,0.7204378545665698,0.0 
 08/17  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048986233765,0.720437854308274,0.0 
 08/17  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048984486539,0.7204378541168076,0.0 
 08/17  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048983161053,0.7204378539716306,0.0 
 08/17  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048982181681,0.720437853864377,0.0 
 08/17  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048981454778,0.720437853784663,0.0 
 08/17  16:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404898090944,0.7204378537249178,0.0 
 08/17  17:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048980510897,0.7204378536812119,0.0 
 08/17  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404898020001,0.7204378536471602,0.0 
 08/17  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979971254,0.7204378536221204,0.0 
 08/17  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979807212,0.7204378536041105,0.0 
 08/17  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979684106,0.720437853590628,0.0 
 08/17  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979590289,0.7204378535803478,0.0 
 08/17  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979520009,0.7204378535726149,0.0 
 08/17  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979455137,0.7204378535656028,0.0 
 08/18  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979426082,0.7204378535623567,0.0 
 08/18  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979402873,0.7204378535597457,0.0 
 08/18  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979373355,0.720437853556556,0.0 
 08/18  04:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979361643,0.720437853555286,0.0 
 08/18  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979331991,0.7204378535520876,0.0 
 08/18  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332107,0.7204378535520951,0.0 
 08/18  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332195,0.7204378535521006,0.0 
 08/18  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979314397,0.7204378535501821,0.0 
 08/18  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296586,0.7204378535482631,0.0 
 08/18  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404964213941,0.7204379261759998,0.0 
 08/18  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056157254634,0.7204386399832018,0.0 
 08/18  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204060584395974,0.7204391249852621,0.0 
 08/18  13:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204058464480766,0.7204388927532,0.0 
 08/18  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056120241553,0.7204386359357109,0.0 
 08/18  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204054327032411,0.7204384394763865,0.0 
 08/18  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204053642578033,0.7204383644873724,0.0 
 08/18  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204059148075189,0.7204389676346735,0.0 
 08/18  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204062819631242,0.7204393698384938,0.0 
 08/18  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204060134650753,0.720439075716851,0.0 
 08/18  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204063558351844,0.7204394507146884,0.0 
 08/18  21:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204122818177301,0.7204459372940409,0.0 
 08/18  22:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204173849943598,0.7204515181035478,0.0 
 08/18  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204161544532188,0.7204501730288843,0.0 
 08/18  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204137588548866,0.7204475536350495,0.0 
 08/19  01:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204142287472913,0.720448067526077,0.0 
 08/19  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204153522335468,0.7204492960212231,0.0 
 08/19  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204226643968886,0.7204572838125568,0.0 
 08/19  04:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204282582617191,0.7204633886183357,0.0 
 08/19  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720424638045877,0.7204594389962414,0.0 
 08/19  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204198158205385,0.7204541739498648,0.0 
 08/19  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204160273213739,0.720450034019341,0.0 
 08/19  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.72041321986987,0.7204469640824359,0.0 
 08/19  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204111284038994,0.7204446759148083,0.0 
 08/19  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204096214130651,0.720443026582942,0.0 
 08/19  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204092282118043,0.7204425961629787,0.0 
 08/19  12:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204100934890758,0.7204435433116823,0.0 
 08/19  13:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204101089862482,0.7204435602744245,0.0 
 08/19  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720409025452049,0.720442374185524,0.0 
 08/19  15:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204086616080607,0.7204419758521086,0.0 
 08/19  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204083366885706,0.7204416200954437,0.0 
 08/19  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204076157756795,0.7204408306898774,0.0 
 08/19  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204078012259273,0.7204410337632022,0.0 
 08/19  19:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204101391058595,0.7204435931189638,0.0 
 08/19  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204151410839513,0.720449064900902,0.0 
 08/19  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204192445575486,0.7204535500158787,0.0 
 08/19  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204185650951195,0.720452807621197,0.0 
 08/19  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204154129976063,0.7204493624120247,0.0 
 08/19  24:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204127712243665,0.7204464733256888,0.0 
 08/20  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204107991079199,0.7204443155585886,0.0 
 08/20  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204093111614206,0.7204426869557277,0.0 
 08/20  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204081967065439,0.7204414668191993,0.0 
 08/20  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204073629653629,0.7204405538293274,0.0 
 08/20  05:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204067395809087,0.7204398710863536,0.0 
 08/20  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204062736457692,0.7204393607264027,0.0 
 08/20  07:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204059254798505,0.7204389793315448,0.0 
 08/20  08:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204056653604273,0.720438694368032,0.0 
 08/20  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204054710480511,0.7204384814865635,0.0 
 08/20  10:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204053259097015,0.7204383224726669,0.0 
 08/20  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204052175113094,0.7204382037078884,0.0 
 08/20  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204051365569627,0.7204381150099799,0.0 
 08/20  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050761043069,0.7204380487737804,0.0 
 08/20  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050309607516,0.7204379993108397,0.0 
 08/20  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049972544949,0.7204379623791105,0.0 
 08/20  16:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204049720863809,0.7204379348024386,0.0 
 08/20  17:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204049532944564,0.7204379142120584,0.0 
 08/20  18:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204049392638492,0.7204378988386258,0.0 
 08/20  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049287883886,0.7204378873605938,0.0 
 08/20  20:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049209698206,0.7204378787935958,0.0 
 08/20  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049151295738,0.7204378723944339,0.0 
 08/20  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049107711219,0.7204378676188042,0.0 
 08/20  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049075155986,0.7204378640516885,0.0 
 08/20  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049050868844,0.7204378613904815,0.0 
 08/21  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049032732555,0.7204378594032539,0.0 
 08/21  02:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049019181493,0.7204378579184542,0.0 
 08/21  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404900907243,0.7204378568108307,0.0 
 08/21  04:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049001543931,0.7204378559858212,0.0 
 08/21  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048995902949,0.7204378553677554,0.0 
 08/21  06:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048991704722,0.7204378549077163,0.0 
 08/21  07:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048988549682,0.7204378545621059,0.0 
 08/21  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048986216284,0.7204378543063467,0.0 
 08/21  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048984462937,0.7204378541142579,0.0 
 08/21  10:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048983167257,0.7204378539722588,0.0 
 08/21  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048982163922,0.7204378538624598,0.0 
 08/21  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048981460912,0.7204378537852868,0.0 
 08/21  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048980909593,0.7204378537248992,0.0 
 08/21  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048980499033,0.7204378536799325,0.0 
 08/21  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048980200052,0.7204378536471624,0.0 
 08/21  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979971284,0.720437853622122,0.0 
 08/21  17:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979807235,0.7204378536041119,0.0 
 08/21  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979684204,0.7204378535906058,0.0 
 08/21  19:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979590301,0.7204378535803486,0.0 
 08/21  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979514056,0.7204378535719739,0.0 
 08/21  21:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979455143,0.7204378535656031,0.0 
 08/21  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979426085,0.7204378535623567,0.0 
 08/21  23:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979402878,0.720437853559746,0.0 
 08/21  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897937336,0.7204378535565561,0.0 
 08/22  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979361647,0.7204378535552865,0.0 
 08/22  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979331992,0.720437853552088,0.0 
 08/22  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332108,0.7204378535520952,0.0 
 08/22  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332196,0.7204378535521007,0.0 
 08/22  05:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979314398,0.7204378535501822,0.0 
 08/22  06:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979296586,0.7204378535482631,0.0 
 08/22  07:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204050967863159,0.7204380714291735,0.0 
 08/22  08:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204071546865917,0.7204403256459594,0.0 
 08/22  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204091283625015,0.7204424868506091,0.0 
 08/22  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204089229018957,0.7204422619163924,0.0 
 08/22  11:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204080024482313,0.7204412541108419,0.0 
 08/22  12:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204072264496544,0.7204404043224463,0.0 
 08/22  13:00:00,25.0,4.5,4.024039783506253,15.000000000000006,0.0,0.7204067728840308,0.7204399075652486,0.0 
 08/22  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204076362843988,0.7204408531318851,0.0 
 08/22  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720408192576798,0.720441462303944,0.0 
 08/22  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204075887677889,0.7204408011137456,0.0 
 08/22  17:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720407587389294,0.7204407996055409,0.0 
 08/22  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720407533918757,0.7204407410484155,0.0 
 08/22  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204074178744184,0.7204406139519598,0.0 
 08/22  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204115663857365,0.7204451548704554,0.0 
 08/22  21:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204142417090411,0.7204480817204644,0.0 
 08/22  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204124280490221,0.7204460979110264,0.0 
 08/22  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204105657576876,0.7204440601832811,0.0 
